words@or1958m	@or1958m	160.548	160.861	был
words@or1958m	@or1958m	160.861	161.174	как
words@or1958m	@or1958m	161.174	161.487	раз
words@or1958m	@or1958m	161.487	161.8	в
words@or1958m	@or1958m	161.8	162.113	камере
words@or1958m	@or1958m	162.113	162.426	напротив
words@or1958m	@or1958m	162.426	162.739	меня
words@or1958m	@or1958m	162.739	163.052	в
words@or1958m	@or1958m	163.052	163.365	шестой
words@or1958m	@or1958m	163.365	163.678	я
words@or1958m	@or1958m	163.678	163.991	сидел
words@or1958m	@or1958m	163.991	164.304	в
words@or1958m	@or1958m	164.304	164.617	двадцатке
words@or1958m	@or1958m	164.617	164.93	/
words@or1958m	@or1958m	164.93	165.243	ии
words@or1958m	@or1958m	165.243	165.556	/
words@or1958m	@or1958m	165.556	165.869	и
words@or1958m	@or1958m	165.869	166.182	тут
words@or1958m	@or1958m	166.182	166.495	ЗК
words@or1958m	@or1958m	166.495	166.808	/
words@or1958m	@or1958m	166.808	167.121	эээ
words@or1958m	@or1958m	167.121	167.434	/
words@or1958m	@or1958m	167.434	167.747	на
words@or1958m	@or1958m	167.747	168.06	/
words@or1958m	@or1958m	168.06	168.373	ааа
words@or1958m	@or1958m	168.373	168.686	/
words@or1958m	@or1958m	168.686	168.999	вышкари
words@or1958m	@or1958m	168.999	169.312	/
words@or1958m	@or1958m	169.312	169.625	то
words@or1958m	@or1958m	169.625	169.938	есть
words@or1958m	@or1958m	169.938	170.251	те
words@or1958m	@or1958m	170.251	170.564	кто
words@or1958m	@or1958m	170.564	170.877	под
words@or1958m	@or1958m	170.877	171.19	вышкой
words@or1958m	@or1958m	171.19	171.503	/
words@or1958m	@or1958m	171.503	171.816	они
words@or1958m	@or1958m	171.816	172.129	подняли
words@or1958m	@or1958m	172.129	172.442	бунт
words@or1958m	@or1958m	172.442	172.755	/
words@or1958m	@or1958m	172.755	173.068	/
words@or1958m	@or1958m	173.068	173.381	и
words@or1958m	@or1958m	173.381	173.694	они
words@or1958m	@or1958m	173.694	174.007	начали
words@or1958m	@or1958m	174.007	174.32	кричать
words@or1958m	@or1958m	174.32	174.633	/
words@or1958m	@or1958m	174.633	174.946	в
words@or1958m	@or1958m	174.946	175.259	эээ
words@or1958m	@or1958m	175.259	175.572	/
words@or1958m	@or1958m	175.572	175.885	они
words@or1958m	@or1958m	175.885	176.198	встали
words@or1958m	@or1958m	176.198	176.511	на
words@or1958m	@or1958m	176.511	176.824	решку
words@or1958m	@or1958m	176.824	177.137	/
words@or1958m	@or1958m	177.137	177.45	то
words@or1958m	@or1958m	177.45	177.763	есть
words@or1958m	@or1958m	177.763	178.076	на
words@or1958m	@or1958m	178.076	178.389	решётку
words@or1958m	@or1958m	178.389	178.702	/
words@or1958m	@or1958m	178.702	179.015	вот
words@or1958m	@or1958m	179.015	179.328	/
words@or1958m	@or1958m	179.328	179.641	и
words@or1958m	@or1958m	179.641	179.954	начали
words@or1958m	@or1958m	179.954	180.267	кричать
words@or1958m	@or1958m	180.267	180.58	/
words@or1958m	@or1958m	180.58	180.893	а
words@or1958m	@or1958m	180.893	181.206	напротив
words@or1958m	@or1958m	181.206	181.519	был
words@or1958m	@or1958m	181.519	181.832	корпус
words@or1958m	@or1958m	181.832	182.145	строгого
words@or1958m	@or1958m	182.145	182.458	режима
words@or1958m	@or1958m	182.458	182.771	/
words@or1958m	@or1958m	182.771	183.084	что
words@or1958m	@or1958m	183.084	183.397	/
words@or1958m	@or1958m	183.397	183.71	эээ
words@or1958m	@or1958m	183.71	184.023	/
words@or1958m	@or1958m	184.023	184.336	беспредел
words@or1958m	@or1958m	184.336	184.649	/
words@or1958m	@or1958m	184.649	184.962	/
words@or1958m	@or1958m	184.962	185.275	ну
words@or1958m	@or1958m	185.275	185.588	/
words@or1958m	@or1958m	185.588	185.901	такая
words@or1958m	@or1958m	185.901	186.214	радость
words@or1958m	@or1958m	186.214	186.527	/
words@or1958m	@or1958m	186.527	186.84	что
words@or1958m	@or1958m	186.84	187.153	бунт
words@or1958m	@or1958m	187.153	187.466	/
words@or1958m	@or1958m	187.466	187.779	а
words@or1958m	@or1958m	187.779	188.092	строгий
words@or1958m	@or1958m	188.092	188.405	значит
words@or1958m	@or1958m	188.405	188.718	/
words@or1958m	@or1958m	188.718	189.031	а
words@or1958m	@or1958m	189.031	189.344	строгач
words@or1958m	@or1958m	189.344	189.657	/
words@or1958m	@or1958m	189.657	189.97	они
words@or1958m	@or1958m	189.97	190.283	тут
words@or1958m	@or1958m	190.283	190.596	же
words@or1958m	@or1958m	190.596	190.909	поднялись
words@or1958m	@or1958m	190.909	191.222	на
words@or1958m	@or1958m	191.222	191.535	вст..
words@or1958m	@or1958m	191.535	191.848	/
words@or1958m	@or1958m	191.848	192.161	называется
words@or1958m	@or1958m	192.161	192.474	встать
words@or1958m	@or1958m	192.474	192.787	/
words@or1958m	@or1958m	192.787	193.1	они
words@or1958m	@or1958m	193.1	193.413	встали
words@or1958m	@or1958m	193.413	193.726	на
words@or1958m	@or1958m	193.726	194.039	бунт
words@or1958m	@or1958m	194.039	194.352	/
words@or1958m	@or1958m	194.352	194.665	и
words@or1958m	@or1958m	194.665	194.978	они
words@or1958m	@or1958m	194.978	195.291	начали
words@or1958m	@or1958m	195.291	195.604	там
words@or1958m	@or1958m	195.604	195.917	/
words@or1958m	@or1958m	195.917	196.23	сжигать
words@or1958m	@or1958m	196.23	196.543	матрасы
words@or1958m	@or1958m	196.543	196.856	/
words@or1958m	@or1958m	196.856	197.169	вообще
words@or1958m	@or1958m	197.169	197.482	начали
words@or1958m	@or1958m	197.482	197.795	жечь
words@or1958m	@or1958m	197.795	198.108	тюрьму
words@or1958m	@or1958m	198.108	198.421	/
words@or1958m	@or1958m	198.421	198.871	/
words@or1958m	@or1958m	198.975	199.299	вот
words@or1958m	@or1958m	199.299	199.623	/
words@or1958m	@or1958m	199.623	199.947	/
words@or1958m	@or1958m	199.947	200.271	и
words@or1958m	@or1958m	200.271	200.595	все
words@or1958m	@or1958m	200.595	200.919	/
words@or1958m	@or1958m	200.919	201.243	и
words@or1958m	@or1958m	201.243	201.567	бунт
words@or1958m	@or1958m	201.567	201.891	просто
words@or1958m	@or1958m	201.891	202.215	охватил
words@or1958m	@or1958m	202.215	202.539	мгновенно
words@or1958m	@or1958m	202.539	202.863	это
words@or1958m	@or1958m	202.863	203.187	крыло
words@or1958m	@or1958m	203.187	203.511	тюрьмы
words@or1958m	@or1958m	203.511	203.835	потому
words@or1958m	@or1958m	203.835	204.159	что
words@or1958m	@or1958m	204.159	204.483	#нрзб
words@or1958m	@or1958m	204.483	204.807	мгновенно
words@or1958m	@or1958m	204.807	205.131	распространяется
words@or1958m	@or1958m	205.131	205.455	новость
words@or1958m	@or1958m	205.455	205.779	/
words@or1958m	@or1958m	205.779	206.103	все
words@or1958m	@or1958m	206.103	206.427	поддержать
words@or1958m	@or1958m	206.427	206.751	вышкарей
words@or1958m	@or1958m	206.751	207.075	/
words@or1958m	@or1958m	207.075	207.399	/
words@or1958m	@or1958m	207.399	207.723	и
words@or1958m	@or1958m	207.723	208.047	/
words@or1958m	@or1958m	208.047	208.371	и
words@or1958m	@or1958m	208.371	208.695	вот
words@or1958m	@or1958m	208.695	209.019	тут
words@or1958m	@or1958m	209.019	209.343	я
words@or1958m	@or1958m	209.343	209.667	испугался
words@or1958m	@or1958m	209.667	209.991	/
words@or1958m	@or1958m	209.991	210.315	потому
words@or1958m	@or1958m	210.315	210.639	что
words@or1958m	@or1958m	210.639	210.963	пригнали
words@or1958m	@or1958m	210.963	211.287	так
words@or1958m	@or1958m	211.287	211.611	называемых
words@or1958m	@or1958m	211.611	211.935	веселых
words@or1958m	@or1958m	211.935	212.259	ребят
words@or1958m	@or1958m	212.259	212.583	/
words@or1958m	@or1958m	212.583	212.907	это
words@or1958m	@or1958m	212.907	213.231	/
words@or1958m	@or1958m	213.231	213.555	спецназ
words@or1958m	@or1958m	213.555	213.879	ОМОНа
words@or1958m	@or1958m	213.879	214.203	/
words@or1958m	@or1958m	214.203	214.527	который
words@or1958m	@or1958m	214.527	214.851	подавляет
words@or1958m	@or1958m	214.851	215.175	бунты
words@or1958m	@or1958m	215.175	215.499	в
words@or1958m	@or1958m	215.499	215.823	эээ
words@or1958m	@or1958m	215.823	216.147	/
words@or1958m	@or1958m	216.147	216.471	местах
words@or1958m	@or1958m	216.471	216.795	заключения
words@or1958m	@or1958m	216.795	217.119	/
words@or1958m	@or1958m	217.119	217.475	/
words@or1958m	@or1958m	219.817	220.744	бьют 
words@or1958m	@or1958m	220.744	221.672	забивают
words@or1958m	@or1958m	222.64	222.829	могут
words@or1958m	@or1958m	222.829	223.018	и
words@or1958m	@or1958m	223.018	223.207	до
words@or1958m	@or1958m	223.207	223.396	смерти
words@or1958m	@or1958m	223.54	223.859	и
words@or1958m	@or1958m	223.859	224.178	/
words@or1958m	@or1958m	224.178	224.497	поскольку
words@or1958m	@or1958m	224.497	224.816	я
words@or1958m	@or1958m	224.816	225.135	уже
words@or1958m	@or1958m	225.135	225.454	знал
words@or1958m	@or1958m	225.454	225.773	про
words@or1958m	@or1958m	225.773	226.092	них
words@or1958m	@or1958m	226.092	226.411	хорошо
words@or1958m	@or1958m	226.411	226.73	/
words@or1958m	@or1958m	226.73	227.049	тут
words@or1958m	@or1958m	227.049	227.368	я
words@or1958m	@or1958m	227.368	227.687	понял
words@or1958m	@or1958m	227.687	228.006	что
words@or1958m	@or1958m	228.006	228.325	/
words@or1958m	@or1958m	228.325	228.644	эти
words@or1958m	@or1958m	228.644	228.963	смотреть
words@or1958m	@or1958m	228.963	229.282	не
words@or1958m	@or1958m	229.282	229.601	будут
words@or1958m	@or1958m	229.601	229.92	ни
words@or1958m	@or1958m	229.92	230.239	на
words@or1958m	@or1958m	230.239	230.558	что
words@or1958m	@or1958m	230.558	230.877	/
words@or1958m	@or1958m	230.877	231.196	/
words@or1958m	@or1958m	231.196	231.515	они
words@or1958m	@or1958m	231.515	231.834	откроют
words@or1958m	@or1958m	231.834	232.153	камеру
words@or1958m	@or1958m	232.153	232.472	эээ
words@or1958m	@or1958m	232.472	232.791	/
words@or1958m	@or1958m	232.791	233.11	и
words@or1958m	@or1958m	233.11	233.429	выволокут
words@or1958m	@or1958m	233.429	233.748	/
words@or1958m	@or1958m	233.748	234.067	и
words@or1958m	@or1958m	234.067	234.386	#нрзб
words@or1958m	@or1958m	234.386	234.705	/
words@or1958m	@or1958m	234.705	235.024	забьют
words@or1958m	@or1958m	235.024	235.343	/
words@or1958m	@or1958m	235.343	235.662	дубинками
words@or1958m	@or1958m	235.662	235.981	/
words@or1958m	@or1958m	235.981	236.3	и
words@or1958m	@or1958m	236.3	236.619	всё
words@or1958m	@or1958m	236.619	236.938	/
words@or1958m	@or1958m	236.938	237.257	/
words@or1958m	@or1958m	237.257	237.576	и
words@or1958m	@or1958m	237.576	237.895	я
words@or1958m	@or1958m	237.895	238.214	тогда
words@or1958m	@or1958m	238.214	238.533	забрался
words@or1958m	@or1958m	238.533	238.852	на
words@or1958m	@or1958m	238.852	239.171	нары
words@or1958m	@or1958m	239.171	239.49	/
words@or1958m	@or1958m	239.49	239.809	и
words@or1958m	@or1958m	239.809	240.128	/
words@or1958m	@or1958m	240.128	240.447	я
words@or1958m	@or1958m	240.447	240.766	просто
words@or1958m	@or1958m	240.766	241.085	/
words@or1958m	@or1958m	241.085	241.404	я
words@or1958m	@or1958m	241.404	241.723	сидел
words@or1958m	@or1958m	241.723	242.042	и
words@or1958m	@or1958m	242.042	242.361	думал
words@or1958m	@or1958m	242.361	242.68	что
words@or1958m	@or1958m	242.68	242.999	вот
words@or1958m	@or1958m	242.999	243.318	вот
words@or1958m	@or1958m	243.318	243.637	сейчас
words@or1958m	@or1958m	243.637	243.956	/
words@or1958m	@or1958m	243.956	244.275	как
words@or1958m	@or1958m	244.275	244.594	только
words@or1958m	@or1958m	244.594	244.913	им
words@or1958m	@or1958m	244.913	245.232	дадут
words@or1958m	@or1958m	245.232	245.551	приказ
words@or1958m	@or1958m	245.551	245.87	/
words@or1958m	@or1958m	245.87	246.189	вот
words@or1958m	@or1958m	246.189	246.508	/
words@or1958m	@or1958m	246.508	246.827	они
words@or1958m	@or1958m	246.827	247.146	просто
words@or1958m	@or1958m	247.146	247.465	на..
words@or1958m	@or1958m	247.465	247.784	ээ
words@or1958m	@or1958m	247.784	248.103	откроют
words@or1958m	@or1958m	248.103	248.422	/
words@or1958m	@or1958m	248.422	248.741	начнут
words@or1958m	@or1958m	248.741	249.06	/
words@or1958m	@or1958m	249.06	249.379	будут
words@or1958m	@or1958m	249.379	249.698	открывать
words@or1958m	@or1958m	249.698	250.017	по
words@or1958m	@or1958m	250.017	250.336	камере
words@or1958m	@or1958m	250.336	250.655	и
words@or1958m	@or1958m	250.655	250.974	/
words@or1958m	@or1958m	250.974	251.293	и
words@or1958m	@or1958m	251.293	251.612	забивать
words@or1958m	@or1958m	251.612	251.931	/
words@or1958m	@or1958m	251.931	252.25	/
words@or1958m	@or1958m	252.25	252.569	вот
words@or1958m	@or1958m	252.569	252.888	/
words@or1958m	@or1958m	252.888	253.207	/
words@or1958m	@or1958m	253.207	253.526	но
words@or1958m	@or1958m	253.526	253.845	к
words@or1958m	@or1958m	253.845	254.164	счастью
words@or1958m	@or1958m	254.164	254.483	пришёл
words@or1958m	@or1958m	254.483	254.802	прокурор
words@or1958m	@or1958m	254.802	255.121	/
words@or1958m	@or1958m	255.121	255.44	вот
words@or1958m	@or1958m	255.44	255.759	/
words@or1958m	@or1958m	255.759	256.078	и
words@or1958m	@or1958m	256.078	256.397	в
words@or1958m	@or1958m	256.397	256.716	тот
words@or1958m	@or1958m	256.716	257.035	же
words@or1958m	@or1958m	257.035	257.354	вечер
words@or1958m	@or1958m	257.354	257.673	меня
words@or1958m	@or1958m	257.673	257.992	перевели
words@or1958m	@or1958m	257.992	258.311	в
words@or1958m	@or1958m	258.311	258.63	одиночку
words@or1958m	@or1958m	258.63	258.949	в
words@or1958m	@or1958m	258.949	259.268	/
words@or1958m	@or1958m	259.268	259.587	эээ
words@or1958m	@or1958m	259.587	259.906	/
words@or1958m	@or1958m	259.906	260.225	корпус
words@or1958m	@or1958m	260.225	260.544	для
words@or1958m	@or1958m	260.544	260.863	туберкулёзников
words@or1958m	@or1958m	260.863	261.182	/
words@or1958m	@or1958m	261.182	261.501	потому
words@or1958m	@or1958m	261.501	261.82	что
words@or1958m	@or1958m	261.82	262.139	там
words@or1958m	@or1958m	262.139	262.458	у
words@or1958m	@or1958m	262.458	262.777	них
words@or1958m	@or1958m	262.777	263.096	были
words@or1958m	@or1958m	263.096	263.415	тоже
words@or1958m	@or1958m	263.415	263.734	одиночки
words@or1958m	@or1958m	299.024	299.384	тюрьма
words@or1958m	@or1958m	299.384	299.744	эээ
words@or1958m	@or1958m	299.744	300.104	/
words@or1958m	@or1958m	300.104	300.464	безусловно
words@or1958m	@or1958m	300.464	300.824	центр
words@or1958m	@or1958m	300.824	301.184	российской
words@or1958m	@or1958m	301.184	301.544	жизни
words@or1958m	@or1958m	301.544	301.904	/
words@or1958m	@or1958m	301.904	302.264	намного
words@or1958m	@or1958m	302.264	302.624	дольше
words@or1958m	@or1958m	302.624	302.984	чем
words@or1958m	@or1958m	302.984	303.344	двести
words@or1958m	@or1958m	303.344	303.704	лет
words@or1958m	@or1958m	303.704	304.064	потому
words@or1958m	@or1958m	304.064	304.424	что
words@or1958m	@or1958m	304.424	304.784	/
words@or1958m	@or1958m	304.784	305.144	как
words@or1958m	@or1958m	305.144	305.504	было
words@or1958m	@or1958m	305.504	305.864	/
words@or1958m	@or1958m	305.864	306.224	эээ
words@or1958m	@or1958m	306.224	306.584	/
words@or1958m	@or1958m	306.584	306.944	принято
words@or1958m	@or1958m	306.944	307.304	при
words@or1958m	@or1958m	307.304	307.664	/
words@or1958m	@or1958m	307.664	308.024	эээ
words@or1958m	@or1958m	308.024	308.384	/
words@or1958m	@or1958m	308.384	308.744	эээ
words@or1958m	@or1958m	308.744	309.104	/
words@or1958m	@or1958m	309.104	309.464	Иване
words@or1958m	@or1958m	309.464	309.824	Грозном
words@or1958m	@or1958m	309.824	310.184	/
words@or1958m	@or1958m	310.184	310.544	статус
words@or1958m	@or1958m	310.544	310.904	города
words@or1958m	@or1958m	310.904	311.264	получало
words@or1958m	@or1958m	311.264	311.624	поселение
words@or1958m	@or1958m	311.624	311.984	в
words@or1958m	@or1958m	311.984	312.344	котором
words@or1958m	@or1958m	312.344	312.704	был
words@or1958m	@or1958m	312.704	313.064	острог
words@or1958m	@or1958m	313.064	313.424	/
words@or1958m	@or1958m	313.424	313.784	/
words@or1958m	@or1958m	313.784	314.144	вот
words@or1958m	@or1958m	314.144	314.504	/
words@or1958m	@or1958m	314.504	314.864	/
words@or1958m	@or1958m	314.864	315.224	если
words@or1958m	@or1958m	315.224	315.584	есть
words@or1958m	@or1958m	315.584	315.944	острог
words@or1958m	@or1958m	315.944	316.304	/
words@or1958m	@or1958m	316.304	316.664	значит
words@or1958m	@or1958m	316.664	317.036	город
words@eo1977f	@eo1977f	0.01	0.283	был
words@eo1977f	@eo1977f	0.283	0.556	ли
words@eo1977f	@eo1977f	0.556	0.829	момент
words@eo1977f	@eo1977f	0.829	1.102	/
words@eo1977f	@eo1977f	1.102	1.375	когда
words@eo1977f	@eo1977f	1.375	1.648	вы
words@eo1977f	@eo1977f	1.648	1.921	перестали
words@eo1977f	@eo1977f	1.921	2.194	/
words@eo1977f	@eo1977f	2.194	2.467	так
words@eo1977f	@eo1977f	2.467	2.74	скть
words@eo1977f	@eo1977f	2.74	3.013	чувствовать
words@eo1977f	@eo1977f	3.013	3.286	/
words@eo1977f	@eo1977f	3.286	3.559	что
words@eo1977f	@eo1977f	3.559	3.832	вы
words@eo1977f	@eo1977f	3.832	4.105	в
words@eo1977f	@eo1977f	4.105	4.378	кино
words@eo1977f	@eo1977f	4.378	4.651	и
words@eo1977f	@eo1977f	4.651	4.924	по-настоящему
words@eo1977f	@eo1977f	4.924	5.197	испугались
words@eo1977f	@eo1977f	5.197	5.47	?
words@eo1977f	@eo1977f	73.812	74.018	что
words@eo1977f	@eo1977f	74.018	74.224	я
words@eo1977f	@eo1977f	74.224	74.432	псих
words@eo1977f	@eo1977f	80.551	80.841	уже
words@eo1977f	@eo1977f	80.841	81.131	без
words@eo1977f	@eo1977f	81.131	81.421	иронии
words@eo1977f	@eo1977f	91.906	92.233	так
words@eo1977f	@eo1977f	92.233	92.56	правда
words@eo1977f	@eo1977f	92.56	92.887	можно
words@eo1977f	@eo1977f	92.887	93.216	рехнуться
words@eo1977f	@eo1977f	134.491	134.719	а
words@eo1977f	@eo1977f	134.719	134.947	второй
words@eo1977f	@eo1977f	134.947	135.175	раз
words@eo1977f	@eo1977f	135.175	135.403	когда
words@eo1977f	@eo1977f	135.403	135.631	было
words@eo1977f	@eo1977f	135.631	135.859	страшно
words@eo1977f	@eo1977f	135.859	136.091	?
words@eo1977f	@eo1977f	217.511	217.833	а
words@eo1977f	@eo1977f	217.833	218.155	как
words@eo1977f	@eo1977f	218.155	218.477	подавляют
words@eo1977f	@eo1977f	218.477	218.799	бунты
words@eo1977f	@eo1977f	218.799	219.121	?
words@eo1977f	@eo1977f	221.686	221.913	#нрзб
words@eo1977f	@eo1977f	221.913	222.14	до
words@eo1977f	@eo1977f	222.14	222.367	смерти
words@eo1977f	@eo1977f	222.367	222.596	?
words@eo1977f	@eo1977f	274.012	274.408	почему
words@eo1977f	@eo1977f	274.408	274.804	я
words@eo1977f	@eo1977f	274.804	275.2	так
words@eo1977f	@eo1977f	275.2	275.596	/
words@eo1977f	@eo1977f	275.596	275.992	ээ
words@eo1977f	@eo1977f	275.992	276.388	тщательно
words@eo1977f	@eo1977f	276.388	276.784	/
words@eo1977f	@eo1977f	276.784	277.18	дотошно
words@eo1977f	@eo1977f	277.18	277.576	ээ
words@eo1977f	@eo1977f	277.576	277.972	вас
words@eo1977f	@eo1977f	277.972	278.368	про
words@eo1977f	@eo1977f	278.368	278.764	это
words@eo1977f	@eo1977f	278.764	279.16	спрашиваю
words@eo1977f	@eo1977f	279.16	279.556	/
words@eo1977f	@eo1977f	279.556	279.952	/
words@eo1977f	@eo1977f	279.952	280.348	у
words@eo1977f	@eo1977f	280.348	280.744	меня
words@eo1977f	@eo1977f	280.744	281.14	ощущение
words@eo1977f	@eo1977f	281.14	281.536	/
words@eo1977f	@eo1977f	281.536	281.932	что
words@eo1977f	@eo1977f	281.932	282.328	в
words@eo1977f	@eo1977f	282.328	282.724	последние
words@eo1977f	@eo1977f	282.724	283.12	двести
words@eo1977f	@eo1977f	283.12	283.516	лет
words@eo1977f	@eo1977f	283.516	283.912	тюрьма
words@eo1977f	@eo1977f	283.912	284.308	это
words@eo1977f	@eo1977f	284.308	284.704	такой
words@eo1977f	@eo1977f	284.704	285.1	важный
words@eo1977f	@eo1977f	285.1	285.496	центр
words@eo1977f	@eo1977f	285.496	285.892	российской
words@eo1977f	@eo1977f	285.892	286.288	жизни
words@eo1977f	@eo1977f	286.288	286.684	/
words@eo1977f	@eo1977f	286.684	287.08	начиная
words@eo1977f	@eo1977f	287.08	287.476	примерно
words@eo1977f	@eo1977f	287.476	287.872	вот
words@eo1977f	@eo1977f	287.872	288.268	со
words@eo1977f	@eo1977f	288.268	288.664	времен
words@eo1977f	@eo1977f	288.664	289.06	декабристов
words@eo1977f	@eo1977f	289.06	289.456	/
words@eo1977f	@eo1977f	289.456	289.852	ии
words@eo1977f	@eo1977f	289.852	290.248	ничего
words@eo1977f	@eo1977f	290.248	290.644	не
words@eo1977f	@eo1977f	290.644	291.04	меняется
words@eo1977f	@eo1977f	291.04	291.436	/
words@eo1977f	@eo1977f	291.436	291.832	/
words@eo1977f	@eo1977f	291.832	292.228	сидят
words@eo1977f	@eo1977f	292.228	292.624	министры
words@eo1977f	@eo1977f	292.624	293.02	/
words@eo1977f	@eo1977f	293.02	293.416	сидят
words@eo1977f	@eo1977f	293.416	293.812	заместители
words@eo1977f	@eo1977f	293.812	294.208	губернаторов
words@eo1977f	@eo1977f	294.208	294.604	/
words@eo1977f	@eo1977f	294.604	295.0	сидят
words@eo1977f	@eo1977f	295.0	295.396	бизнесмены
words@eo1977f	@eo1977f	295.396	295.792	/
words@eo1977f	@eo1977f	295.792	296.188	сидят
words@eo1977f	@eo1977f	296.188	296.584	топ-менеджеры
words@eo1977f	@eo1977f	296.584	296.98	компаний
words@eo1977f	@eo1977f	296.98	297.376	/
words@eo1977f	@eo1977f	297.376	297.772	все
words@eo1977f	@eo1977f	297.772	298.168	продолжается
words@eo1977f	@eo1977f	298.168	298.564	/
words@eo1977f	@eo1977f	298.564	298.987	/
gesture@or1958m	@or1958m	8.454	11.614	держит правую руку у подбородка
gesture@or1958m	@or1958m	11.649	13.169	чешет подбородок
gesture@or1958m	@or1958m	13.209	15.269	маленькие движения сжатым кулаком праой руки перед ртом
gesture@or1958m	@or1958m	15.294	17.454	двигает кистью поднятой правой руки к левому плечу, вперед-назад
gesture@or1958m	@or1958m	17.498	19.182	движение кистью правой руки с полураскрытыми пальцами перед собой
gesture@or1958m	@or1958m	19.21	20.522	полураскрытая ладонь правой руки, пальцы согнуты, в течение движения выпрямляются
gesture@or1958m	@or1958m	20.529	21.512	резко уводит ладонь правой руки с выпрямленными пальцами вниз
gesture@or1958m	@or1958m	21.528	22.319	протянутая к собеседнику правая ладонь
gesture@or1958m	@or1958m	34.784	35.384	тыкает указательным пальцем правой руки влево
gesture@or1958m	@or1958m	35.461	36.769	указательный палец правой руки вперед и вниз
gesture@or1958m	@or1958m	44.485	45.961	руки по сторонам, кулаки сжаты
gesture@or1958m	@or1958m	63.85	64.335	левая рука ладонью вверх, пальцы  правой сверху, сложены как при держании ручки
gesture@or1958m	@or1958m	64.638	67.761	пальцы правой руки почти сложены в кулак, левая поддерживает ее, движения вверх-вниз
gesture@or1958m	@or1958m	111.142	111.923	резкий жест слева направо выпрямленными пальцами правой руки
gesture@or1958m	@or1958m	111.923	112.988	складывает пальцы правой руки "кругом", большой палец и указательный соединены
gesture@or1958m	@or1958m	113.022	116.661	двигает к себе и от себя правой рукой со сложенными в символ "ок" пальцами 
gesture@or1958m	@or1958m	116.676	120.359	правое предплечье поднято, двигает кистью со сложенными пальцами вперд-назад, указательный палец направлен вверх
gesture@or1958m	@or1958m	120.378	122.376	правая рука у подбородка
gesture@or1958m	@or1958m	122.392	123.446	резко расправляет согнутые пальцы правой руки, держа руку у рта
gesture@or1958m	@or1958m	124.692	128.092	правая рука у подбородка
gesture@or1958m	@or1958m	128.116	128.8	указательный палец правой руки направлен вверхвверх
gesture@or1958m	@or1958m	130.291	131.691	указательный и большой пальцы правой руки разведены на фиксированное расстояние, согнуты во вторых фалангах, движение кистью вправо
gesture@or1958m	@or1958m	131.705	133.143	указательный и большой пальцы правой руки разведены на небольшое расстояние, согнуты во вторых фалангах 
gesture@or1958m	@or1958m	133.146	134.231	указательный и большой пальцы правой руки разведены на очень маленькое расстояние, согнуты во вторых фалангах
gesture@or1958m	@or1958m	158.879	159.863	движение правой рукой справа налево через верх, дугой
gesture@or1958m	@or1958m	160.393	162.685	закрывает лицо правой ладонью с растопыренными пальцами 
gesture@or1958m	@or1958m	162.697	166.658	правый кулак у рта
gesture@or1958m	@or1958m	166.676	169.599	большим и указательным пальцем правой руки трет губу
gesture@or1958m	@or1958m	169.638	171.099	выпрямляет и сгибает пальцы правой руки, одновременно перемещая ладонь слева направо
gesture@or1958m	@or1958m	171.114	172.469	правый кулак у лица
gesture@or1958m	@or1958m	172.469	173.076	указательный палец правой руки направлен вверх предплечье поднято
gesture@or1958m	@or1958m	173.08	175.895	локоть правой руки поднят, ладонь со слегка раскрытыми пальцами полуоткрыта к собеседнику, направлена по диагонали наверх 
gesture@or1958m	@or1958m	175.907	177.099	локоть правой руки поднят, ладонь направлена по диагонали вверх и двигается до пложения, где она смотрит ровно вверх
gesture@or1958m	@or1958m	177.123	179.062	руки согнуты в локтях и подняты на фиксированном расстоянии между правой и левой, пальцы не до конца сжаты в кулак
gesture@or1958m	@or1958m	179.078	180.616	локоть поднят, ладонь правой руки со слегка раскрытыми пальцами полуоткрыта к собеседнику, направлена по диагонали наверх
gesture@or1958m	@or1958m	180.646	181.654	правое предплечье поднято, ладонь сжата в кулак
gesture@or1958m	@or1958m	181.662	183.799	ладонь правой руки у рта, пальцы кроме указательного согнуты, указательный выпрямлен
gesture@or1958m	@or1958m	183.823	186.523	правое предплечье поднято и направлено от себя по диагонали, пальцы на небольшом расстоянии друг от друга, согнуты, движение слева направо, от себя к собеседнику
gesture@or1958m	@or1958m	191.35	192.65	правое предплечье резко поднимается, пальцы полусогнуты, фиксирует сначала одну точку в воздухе, затем другую выше
gesture@or1958m	@or1958m	192.672	194.383	из положения где правое предплечье подято. пальцы согнуты в первых фалангах и расслаблены, рука резко падает
gesture@or1958m	@or1958m	194.391	197.106	правая рука полнята, ладонь сжата в кулак у правой щеки
gesture@or1958m	@or1958m	197.117	198.917	правое предплечье поднято, правая рука у левой стороны лица, прямые пальцы согнуты в первых фалангах, резкое небольшое движение кистью слева вперед
gesture@or1958m	@or1958m	199.953	202.473	резкое отвведение правой кисти, прислоненной к подбородку от себя с последующим разгибанием полусогнутых пальцев
gesture@or1958m	@or1958m	203.092	204.528	правое предплечье поднято, ладонь у правой щеки, пальцы согнуты, из этого резкое отведение предплечья вправо
gesture@or1958m	@or1958m	205.097	206.02	правое предплечье поднято, резкое открытие ладони к собеседнику с выпрямлением и растопириванием пальцев
gesture@or1958m	@or1958m	211.3	212.139	опускает правое предплечье
gesture@or1958m	@or1958m	216.057	217.065	правое предплечье поднимается и опускается
